Date;ExecutionTime;Value
2023-07-30 16:52:00.000;5;84.97
2023-02-04 18:52:12.000;6;74.76
2023-01-28 06:10:02.000;7;48.60
2023-12-06 03:24:12.000;2;60.70
2023-07-05 07:32:38.000;6;96.96
2023-05-06 07:46:03.000;5;76.47
2023-02-02 19:05:55.000;4;48.19
2023-05-03 20:55:14.000;8;25.52
2023-07-02 17:46:37.000;2;19.45
2023-06-05 15:54:31.000;9;79.35
2023-08-28 23:47:18.000;6;72.00
2023-02-25 09:50:22.000;6;90.20
2023-01-28 17:12:15.000;2;96.20
2023-10-01 08:01:52.000;7;35.31
2023-06-19 17:52:21.000;3;73.14
2023-02-05 03:29:25.000;8;26.52
2023-03-28 00:39:29.000;1;5.90
2023-02-23 13:13:14.000;4;46.61
2023-10-21 13:31:05.000;1;52.79
2023-09-02 23:14:01.000;1;94.55
2023-01-04 08:26:24.000;5;9.42
2023-08-01 17:27:57.000;3;2.03
2023-08-18 04:11:15.000;6;72.82
2023-11-24 19:13:02.000;8;73.15
2023-09-14 10:50:58.000;5;82.94
2023-12-19 01:17:59.000;3;19.14
2023-09-10 19:25:26.000;9;32.11
2023-08-18 05:22:56.000;8;39.58
2023-01-09 01:58:37.000;2;56.67
2023-02-08 14:40:31.000;3;17.30
2023-01-01 23:31:50.000;4;89.45
2023-12-10 06:42:23.000;1;91.09
2023-02-25 05:00:06.000;2;54.71
2023-06-05 21:21:42.000;7;41.33
2023-04-13 12:32:51.000;9;54.19
2023-07-24 01:16:07.000;2;36.84
2023-07-09 21:38:15.000;7;60.87
2023-10-13 10:03:54.000;4;4.51
2023-01-18 05:36:11.000;4;90.52
2023-11-02 17:50:37.000;7;10.97
2023-10-19 11:51:01.000;3;68.85
2023-09-12 13:47:33.000;3;3.83
2023-06-16 04:02:04.000;8;76.12
2023-03-06 04:04:39.000;4;20.99
2023-03-25 00:05:05.000;8;37.91
2023-05-28 10:53:56.000;5;76.08
2023-07-09 15:45:48.000;1;11.17
2023-06-30 15:35:46.000;2;28.54
2023-12-10 15:45:01.000;7;80.86
2023-12-24 12:01:21.000;6;37.80
2023-11-27 08:13:48.000;5;34.50
2023-12-24 03:23:43.000;6;81.08
2023-09-25 12:05:57.000;9;12.52
2023-09-29 13:11:14.000;5;55.07
2023-11-03 13:42:00.000;5;50.74
2023-05-31 19:09:59.000;2;74.61
2023-01-27 13:32:03.000;2;49.33
2023-06-23 10:42:29.000;2;75.22
2023-11-22 11:51:50.000;6;37.07
2023-03-22 11:28:10.000;7;78.32
2023-06-12 04:58:44.000;8;59.86
2023-11-08 16:29:09.000;4;89.49
2023-08-26 19:03:32.000;3;84.51
2023-02-12 21:59:33.000;7;64.29
2023-11-10 12:38:07.000;6;15.18
2023-10-28 01:20:38.000;5;58.14
2023-09-06 07:58:14.000;2;36.56
2023-09-04 09:18:41.000;2;53.97
2023-02-17 18:08:23.000;7;31.74
2023-11-14 23:49:40.000;3;33.53
2023-06-01 06:17:29.000;3;38.78
2023-12-13 21:50:18.000;2;87.61
2023-03-06 10:33:36.000;3;44.32
2023-03-27 18:53:35.000;7;94.84
2023-10-31 16:49:13.000;6;31.51
2023-09-11 21:21:35.000;2;78.91
2023-10-29 05:19:54.000;3;51.30
2023-05-14 06:38:13.000;8;93.79
2023-01-06 21:42:22.000;9;85.56
2023-08-13 21:04:04.000;9;5.06
2023-12-15 01:48:16.000;4;50.80
2023-01-03 09:25:52.000;7;41.75
2023-09-25 23:54:00.000;7;7.91
2023-01-29 05:52:55.000;6;74.88
2023-03-15 03:55:12.000;8;66.06
2023-10-02 13:46:28.000;3;93.51
2023-11-27 08:12:04.000;9;84.41
2023-01-09 18:22:08.000;5;81.36
2023-07-23 05:39:01.000;1;25.83
2023-11-07 20:01:42.000;6;98.05
2023-06-05 02:01:58.000;6;23.56
2023-07-21 19:54:37.000;9;87.40
2023-05-16 09:26:17.000;4;64.57
2023-03-12 13:40:03.000;6;99.18
2023-04-25 15:55:21.000;9;83.50
2023-10-20 05:20:05.000;1;21.73
2023-06-29 19:53:34.000;9;56.42
2023-12-30 13:08:24.000;3;36.82
2023-07-10 23:55:51.000;5;2.13
2023-06-26 01:14:11.000;9;73.58
2023-02-19 19:34:58.000;4;11.08
2023-10-10 08:40:48.000;4;34.82
2023-12-30 14:24:26.000;6;62.00
2023-01-17 01:05:34.000;5;85.25
2023-01-26 01:00:39.000;8;87.84
2023-05-15 04:40:11.000;9;28.86
2023-10-01 12:19:32.000;8;90.33
2023-01-30 19:11:49.000;9;30.16
2023-11-21 19:50:31.000;4;83.64
2023-08-05 00:44:24.000;7;75.31
2023-03-11 21:54:17.000;6;34.37
2023-10-24 13:26:56.000;1;72.16
2023-11-24 14:15:47.000;1;68.05
2023-06-21 07:03:30.000;5;54.62
2023-09-16 03:41:56.000;4;7.00
2023-11-09 10:13:30.000;6;59.28
2023-08-31 01:52:59.000;7;87.10
2023-07-23 18:31:41.000;6;95.12
2023-07-01 06:55:51.000;4;17.31
2023-11-28 10:55:36.000;9;28.11
2023-02-27 10:03:42.000;2;87.96
2023-11-10 13:16:21.000;9;38.99
2023-08-18 16:49:00.000;8;56.86
2023-01-31 05:19:56.000;3;19.75
2023-09-01 06:08:26.000;3;13.99
2023-10-26 02:05:10.000;2;24.82
2023-04-12 00:43:51.000;6;70.92
2023-10-18 12:45:00.000;7;56.13
2023-06-22 00:13:58.000;3;27.54
2023-06-24 11:49:28.000;7;65.84
2023-07-07 08:31:31.000;6;89.93
2023-04-17 23:16:11.000;1;71.25
2023-09-15 11:38:40.000;9;51.49
2023-11-04 04:40:02.000;5;93.81
2023-01-08 20:20:32.000;9;38.76
2023-10-20 19:18:37.000;8;23.44
2023-03-06 10:42:15.000;2;79.46
2023-07-04 18:01:09.000;5;42.50
2023-03-24 23:34:01.000;1;88.27
2023-01-29 14:26:14.000;6;62.16
2023-07-31 01:08:12.000;1;91.08
2023-10-31 10:13:49.000;8;48.59
2023-02-17 01:47:07.000;2;85.36
2023-12-05 13:36:38.000;1;83.02
2023-07-17 07:29:36.000;8;97.99
2023-07-20 01:43:13.000;9;55.31
2023-11-10 10:31:38.000;8;94.91
2023-02-19 23:28:02.000;8;84.54
2023-08-06 14:09:51.000;1;81.61
2023-01-21 21:09:49.000;4;45.24
2023-04-30 07:22:42.000;2;40.26
2023-01-19 13:49:26.000;9;44.04
2023-01-06 05:53:14.000;3;42.38
2023-08-14 18:27:57.000;5;47.18
2023-02-05 10:32:33.000;4;73.11
2023-08-01 06:01:17.000;5;7.90
2023-08-18 19:41:56.000;4;70.20
2023-10-23 17:11:13.000;7;78.88
2023-11-02 15:33:41.000;1;1.63
2023-02-05 00:28:19.000;2;92.83
2023-11-29 10:27:37.000;5;93.86
2023-03-01 18:21:19.000;5;72.63
2023-01-01 02:33:09.000;8;91.22
2023-11-07 01:56:50.000;4;25.07
2023-04-11 17:36:51.000;7;42.84
2023-05-06 14:16:44.000;4;76.82
2023-10-10 08:38:30.000;3;38.45
2023-05-16 17:43:17.000;7;56.33
2023-10-19 09:01:04.000;6;8.61
2023-01-21 06:52:24.000;9;5.85
2023-12-10 02:56:06.000;5;88.41
2023-05-23 04:35:17.000;3;94.51
2023-11-16 00:55:17.000;9;68.22
2023-07-22 16:30:24.000;4;78.79
2023-11-04 01:33:17.000;5;46.06
2023-06-11 09:43:06.000;3;9.13
2023-04-15 19:29:45.000;6;56.02
2023-03-19 02:03:41.000;8;52.67
2023-01-30 13:42:05.000;4;40.04
2023-07-12 22:29:23.000;6;25.40
2023-06-12 12:44:11.000;5;97.68
2023-10-02 02:48:42.000;2;63.47
2023-08-23 01:41:53.000;8;48.49
2023-08-03 10:08:39.000;4;19.52
2023-12-08 08:25:55.000;4;53.41
2023-11-22 02:21:54.000;1;48.18
2023-11-18 01:21:48.000;3;51.36
2023-09-16 00:27:10.000;3;13.89
2023-02-06 16:12:37.000;8;74.27
2023-06-20 06:55:29.000;3;85.53
2023-02-05 01:58:12.000;5;21.72
2023-08-02 22:41:41.000;8;72.58
2023-12-02 22:40:44.000;6;94.04
2023-10-10 22:02:15.000;1;23.01
2023-06-12 17:14:10.000;4;59.74
2023-05-18 05:50:43.000;1;72.47
2023-01-13 11:55:54.000;2;7.12
2023-04-15 08:27:13.000;8;53.09
2023-08-15 13:34:30.000;3;7.56
2023-12-17 08:56:18.000;8;52.48
2023-04-14 08:55:26.000;1;54.22
2023-03-03 18:32:17.000;5;52.04
2023-06-22 00:56:46.000;7;64.08
2023-07-20 13:21:18.000;3;82.90
2023-06-14 00:59:21.000;7;54.40
2023-12-17 17:50:48.000;7;55.76
2023-01-05 17:24:00.000;9;81.92
2023-01-10 07:30:54.000;8;25.23
2023-11-05 03:24:43.000;7;28.66
2023-06-19 17:45:51.000;2;59.20
2023-06-02 16:02:02.000;1;50.08
2023-10-03 02:08:22.000;2;33.52
2023-09-13 13:30:53.000;4;68.15
2023-07-08 17:40:55.000;3;45.73
2023-10-23 15:30:02.000;7;95.78
2023-12-01 19:54:04.000;2;56.61
2023-09-22 16:48:42.000;4;49.48
2023-10-05 22:21:57.000;2;54.18
2023-01-08 10:43:04.000;1;10.77
2023-08-19 00:42:13.000;4;59.63
2023-12-13 10:22:47.000;4;22.69
2023-12-06 15:33:47.000;9;10.23
2023-05-28 14:40:03.000;9;83.51
2023-07-27 10:30:13.000;9;38.28
2023-05-01 23:38:00.000;9;56.37
2023-06-24 19:19:05.000;9;47.23
2023-01-03 08:02:23.000;7;55.76
2023-12-18 13:27:01.000;6;29.72
2023-09-29 18:12:35.000;6;22.36
2023-07-26 14:16:29.000;7;88.77
2023-12-04 23:53:24.000;6;51.42
2023-03-11 21:20:17.000;1;39.09
2023-07-06 00:10:20.000;6;9.65
2023-01-06 09:33:04.000;2;2.46
2023-03-19 09:14:35.000;3;41.06
2023-04-17 21:45:05.000;5;17.06
2023-03-31 06:06:47.000;9;93.19
2023-09-16 10:19:22.000;9;51.65
2023-10-24 03:41:26.000;5;32.91
2023-08-20 20:48:57.000;7;6.90
2023-10-21 14:17:54.000;7;77.30
2023-03-18 00:43:59.000;4;27.44
2023-06-16 05:41:26.000;3;3.56
2023-04-02 09:08:49.000;9;72.38
2023-08-01 09:02:02.000;4;53.43
2023-03-29 15:07:20.000;9;14.94
2023-09-30 14:27:51.000;9;61.65
2023-07-17 06:06:22.000;8;94.85
2023-06-25 18:49:33.000;5;38.04
2023-08-15 06:10:27.000;3;45.66
2023-04-07 22:34:20.000;1;49.62
2023-04-06 22:24:47.000;9;42.65
2023-06-24 09:46:49.000;3;94.64
2023-05-11 22:25:43.000;4;97.99
2023-11-09 07:56:35.000;1;20.78
2023-04-08 06:41:34.000;7;61.45
2023-11-16 18:57:07.000;3;54.59
2023-02-21 20:23:03.000;6;51.83
2023-09-19 15:44:44.000;1;18.05
2023-02-18 20:04:02.000;7;81.95
2023-05-05 13:43:51.000;7;71.64
2023-05-16 20:03:43.000;4;91.28
2023-09-06 01:49:10.000;2;88.24
2023-09-14 15:05:52.000;4;27.15
2023-05-06 15:13:52.000;4;63.83
2023-11-05 11:31:07.000;5;25.89
2023-12-07 00:39:31.000;6;89.61
2023-12-29 05:25:18.000;1;10.02
2023-12-26 21:32:18.000;4;53.49
2023-02-15 16:21:10.000;3;38.15
2023-03-20 11:18:25.000;8;4.93
2023-10-13 13:22:53.000;6;99.25
2023-08-19 19:59:09.000;2;6.31
2023-08-12 02:11:40.000;2;60.35
2023-12-26 00:44:33.000;9;28.18
2023-07-21 17:49:26.000;8;37.94
2023-05-16 02:18:52.000;8;13.82
2023-02-26 15:16:16.000;6;51.30
2023-07-03 07:53:05.000;1;57.46
2023-03-21 09:26:39.000;6;99.80
2023-09-10 11:13:20.000;4;4.72
2023-03-07 23:01:56.000;1;12.02
2023-09-13 02:53:09.000;8;96.72
2023-07-18 01:12:58.000;3;49.48
2023-09-06 05:47:43.000;5;43.58
2023-01-28 14:12:12.000;3;82.74
2023-02-05 13:11:52.000;9;64.97
2023-01-24 04:50:22.000;1;87.40
2023-06-27 08:34:14.000;9;6.16
2023-12-28 03:41:36.000;3;91.96
2023-11-09 17:42:30.000;2;62.63
2023-11-18 02:45:33.000;8;22.44
2023-02-10 09:50:58.000;7;15.78
2023-09-03 12:19:32.000;6;15.13
2023-04-22 15:53:51.000;2;56.34
2023-08-01 00:27:29.000;4;1.26
2023-11-15 02:04:46.000;6;96.31
2023-12-12 21:40:51.000;9;5.04
2023-04-27 04:19:23.000;1;78.33
2023-02-01 23:15:21.000;1;12.02
2023-06-16 09:42:16.000;4;42.50
2023-01-29 05:05:47.000;6;96.38
2023-08-14 10:18:25.000;9;89.55
2023-12-26 17:03:34.000;6;30.53
2023-11-21 22:55:48.000;6;94.19
2023-11-12 10:59:48.000;3;69.69
2023-01-05 09:02:41.000;2;16.68
2023-09-19 06:46:18.000;1;62.58
2023-12-18 17:42:22.000;5;5.29
2023-05-14 20:15:47.000;9;41.64
2023-01-07 12:41:31.000;2;51.81
2023-12-16 23:51:45.000;8;81.32
2023-02-08 21:14:30.000;6;91.00
2023-07-07 06:13:38.000;8;78.66
2023-01-23 12:50:26.000;2;34.94
2023-09-07 10:43:13.000;4;52.97
2023-11-04 21:31:32.000;6;33.90
2023-06-24 18:08:40.000;4;31.00
2023-07-16 08:30:49.000;7;62.86
2023-09-27 07:05:20.000;3;43.18
2023-10-15 16:26:45.000;9;1.98
2023-03-15 10:20:21.000;4;69.86
2023-12-30 08:38:31.000;5;95.96
2023-11-26 15:18:20.000;1;91.96
2023-02-08 18:37:01.000;6;24.64
2023-02-13 17:10:15.000;8;25.64
2023-07-16 13:52:08.000;6;71.95
2023-11-13 17:32:44.000;8;3.89
2023-11-18 10:13:20.000;3;3.46
2023-04-08 14:37:37.000;6;53.45
2023-05-26 21:01:38.000;2;29.25
2023-01-28 01:46:17.000;8;63.76
2023-05-04 01:30:58.000;2;21.69
2023-05-31 17:13:15.000;1;96.43
2023-05-22 17:32:13.000;9;50.33
2023-04-24 11:04:11.000;3;2.42
2023-03-29 12:27:51.000;7;73.82
2023-09-28 03:41:52.000;8;49.78
2023-08-12 19:45:59.000;6;1.11
2023-01-02 17:13:56.000;4;17.11
2023-12-23 12:19:01.000;9;60.18
2023-06-03 04:36:03.000;1;5.42
2023-03-14 04:07:53.000;7;86.94
2023-09-10 13:59:17.000;5;2.09
2023-04-09 09:22:13.000;7;23.57
2023-03-27 20:58:11.000;6;23.92
2023-05-25 10:35:56.000;6;69.05
2023-10-17 00:38:41.000;8;11.74
2023-02-09 09:07:50.000;4;60.21
2023-11-28 06:32:17.000;1;98.21
2023-01-20 06:12:24.000;9;88.72
2023-06-11 03:28:18.000;4;89.96
2023-10-20 22:59:07.000;6;76.20
2023-12-29 10:37:28.000;9;28.39
2023-04-07 05:33:33.000;4;76.22
2023-04-08 11:10:21.000;5;13.19
2023-08-26 02:20:52.000;8;67.66
2023-06-11 13:03:22.000;9;79.68
2023-11-12 18:09:30.000;9;29.19
2023-08-30 12:02:07.000;3;15.42
2023-04-20 12:05:32.000;3;48.60
2023-05-15 23:31:36.000;8;11.16
2023-01-14 06:30:04.000;7;20.95
2023-05-07 05:53:26.000;2;93.59
2023-11-08 04:57:45.000;8;57.72
2023-02-12 12:20:45.000;6;98.22
2023-07-25 04:49:20.000;3;90.05
2023-05-22 05:47:57.000;9;98.93
2023-10-01 11:13:04.000;9;55.99
2023-11-10 05:40:31.000;8;98.91
2023-08-01 09:33:53.000;8;73.89
2023-11-15 04:12:35.000;1;91.68
2023-07-15 18:25:02.000;6;45.78
2023-03-09 14:33:43.000;7;27.81
2023-10-30 17:30:08.000;7;52.00
2023-05-23 17:15:05.000;4;36.89
2023-03-14 02:19:01.000;6;57.73
2023-05-01 08:51:56.000;2;82.55
2023-03-27 05:37:22.000;8;98.17
2023-12-19 07:43:36.000;7;52.16
2023-11-26 08:36:23.000;1;57.89
2023-10-03 16:53:40.000;7;76.64
2023-08-09 14:20:45.000;9;3.54
2023-11-29 07:34:47.000;4;45.64
2023-08-20 13:24:50.000;4;59.65
2023-11-25 05:42:19.000;8;78.54
2023-05-26 21:48:11.000;2;32.36
2023-09-20 00:06:07.000;1;84.38
2023-06-09 00:24:11.000;4;28.41
2023-01-16 01:13:14.000;2;65.93
2023-01-11 21:56:13.000;7;85.34
2023-05-29 12:52:00.000;3;12.90
2023-03-05 19:19:27.000;8;35.45
2023-12-29 19:23:44.000;9;29.91
2023-11-20 10:59:30.000;8;12.59
2023-08-10 12:34:24.000;1;73.25
2023-05-09 08:22:01.000;8;17.20
2023-07-03 23:36:55.000;7;41.83
2023-10-31 21:39:02.000;3;83.97
2023-05-31 20:22:22.000;5;28.53
2023-05-21 21:29:57.000;3;24.00
2023-12-04 16:53:37.000;9;60.70
2023-07-02 20:57:03.000;3;84.17
2023-08-14 13:45:31.000;1;82.31
2023-08-23 18:03:04.000;2;16.50
2023-07-24 11:04:34.000;1;32.41
2023-12-24 07:40:27.000;6;80.74
2023-10-25 03:54:19.000;3;33.93
2023-03-27 21:46:22.000;3;3.67
2023-05-11 01:11:35.000;3;73.82
2023-02-24 07:02:48.000;8;51.66
2023-09-03 03:07:12.000;4;26.67
2023-05-22 02:37:31.000;8;74.43
2023-11-22 10:38:24.000;2;78.67
2023-12-11 22:02:39.000;4;96.52
2023-02-03 01:32:04.000;5;50.68
2023-05-02 22:09:38.000;4;87.54
2023-06-03 13:03:01.000;7;74.59
2023-07-01 13:45:51.000;6;17.66
2023-08-01 13:03:36.000;2;85.77
2023-09-05 03:37:28.000;9;10.09
2023-09-03 09:26:44.000;7;14.36
2023-12-21 22:20:44.000;7;9.93
2023-09-11 06:36:57.000;6;8.86
2023-10-21 12:31:39.000;7;55.14
2023-01-12 19:41:34.000;4;11.17
2023-06-11 03:40:16.000;3;59.76
2023-05-17 07:33:06.000;6;23.93
2023-01-16 07:06:59.000;7;91.91
2023-04-17 07:07:25.000;1;85.16
2023-05-30 01:23:38.000;7;50.94
2023-08-29 03:20:31.000;9;56.15
2023-09-20 14:29:24.000;7;65.83
2023-05-15 10:01:13.000;1;27.25
2023-05-18 11:00:01.000;4;13.78
2023-04-02 03:51:56.000;3;31.31
2023-03-24 08:46:36.000;6;54.07
2023-05-19 12:50:17.000;1;74.61
2023-07-10 19:43:33.000;2;89.48
2023-08-05 17:25:19.000;9;81.88
2023-11-06 07:31:11.000;3;80.29
2023-05-16 21:34:28.000;2;78.05
2023-08-14 09:40:36.000;2;54.01
2023-04-22 20:17:20.000;8;55.57
2023-02-22 06:37:01.000;5;93.28
2023-11-07 02:21:56.000;2;78.81
2023-12-04 17:41:39.000;2;55.14
2023-11-03 19:26:28.000;6;87.36
2023-06-05 08:46:14.000;6;56.65
2023-12-26 20:38:51.000;4;11.39
2023-11-13 07:13:02.000;5;83.12
2023-01-22 00:06:48.000;9;15.00
2023-10-21 18:59:08.000;1;90.22
2023-12-20 02:52:10.000;5;44.63
2023-08-13 10:12:50.000;8;78.51
2023-06-17 16:30:32.000;3;45.89
2023-09-09 22:43:11.000;3;85.75
2023-06-21 03:46:54.000;3;45.56
2023-08-28 03:42:46.000;7;28.16
2023-01-05 22:52:45.000;2;70.09
2023-02-01 23:29:57.000;4;94.43
2023-05-06 05:46:45.000;6;21.59
2023-03-31 20:28:23.000;6;16.36
2023-01-24 02:42:20.000;9;84.30
2023-06-04 06:02:04.000;5;72.80
2023-10-07 15:59:36.000;5;59.17
2023-05-12 22:59:21.000;5;7.49
2023-04-25 13:37:18.000;5;40.69
2023-01-24 21:20:39.000;4;70.30
2023-12-15 18:22:08.000;1;79.75
2023-09-23 06:38:46.000;6;66.68
2023-07-19 22:04:01.000;1;83.08
2023-05-03 10:01:23.000;3;17.85
2023-11-17 01:14:06.000;1;39.46
2023-09-11 19:34:15.000;2;83.33
2023-12-15 19:35:47.000;2;29.71
2023-05-23 10:53:42.000;5;3.75
2023-11-15 23:38:08.000;4;26.32
2023-10-26 21:00:28.000;8;32.58
2023-09-17 17:59:37.000;4;94.34
2023-09-07 12:45:48.000;2;19.20
2023-06-18 09:03:15.000;2;5.46
2023-07-19 22:30:21.000;8;19.01
2023-11-04 01:52:32.000;9;62.30
2023-12-07 18:08:26.000;2;10.51
2023-12-23 00:24:03.000;8;55.28
2023-09-07 04:40:44.000;8;99.53
2023-01-01 15:10:08.000;4;21.22
2023-08-15 22:53:27.000;4;26.00
2023-10-06 11:33:25.000;3;11.30
2023-11-14 07:52:40.000;8;7.54
2023-04-04 03:05:48.000;3;15.64
2023-10-04 00:28:28.000;5;95.58
2023-03-25 23:29:51.000;6;78.46
2023-07-01 02:43:43.000;1;23.20
2023-09-07 21:05:18.000;8;90.79
2023-12-06 04:53:58.000;7;81.24
2023-06-24 04:15:09.000;2;71.67
2023-09-20 03:36:40.000;4;63.93
2023-03-14 14:21:29.000;3;16.68
2023-05-24 00:39:40.000;1;98.67
2023-03-13 14:03:32.000;6;2.68
2023-02-07 03:12:08.000;7;72.08
2023-09-17 12:26:13.000;6;14.94
2023-12-17 15:39:25.000;5;95.35
2023-07-06 11:13:24.000;2;39.89
2023-01-05 04:57:22.000;2;55.81
2023-12-02 02:19:33.000;7;59.52
2023-09-01 14:55:03.000;2;69.67
2023-12-26 15:56:20.000;3;73.69
2023-10-18 10:12:06.000;6;12.04
2023-08-11 11:03:19.000;5;10.90
2023-09-23 13:09:08.000;5;40.35
2023-08-01 22:58:48.000;2;50.62
2023-03-23 03:04:07.000;3;68.29
2023-04-01 02:19:25.000;9;73.47
2023-10-26 03:36:36.000;2;29.56
2023-11-17 02:21:13.000;9;63.90
2023-07-11 11:02:48.000;5;16.01
2023-03-19 13:44:04.000;8;17.60
2023-09-20 06:36:11.000;6;5.59
2023-04-20 10:59:03.000;9;4.91
2023-10-29 06:05:16.000;7;39.25
2023-02-22 13:10:04.000;2;97.09
2023-12-13 08:39:05.000;4;91.44
2023-06-30 03:28:12.000;7;72.76
2023-04-27 22:03:56.000;5;68.06
2023-09-28 23:42:55.000;2;88.37
2023-03-11 07:07:44.000;1;34.17
2023-03-26 00:20:29.000;2;76.37
2023-04-12 04:02:28.000;2;22.48
2023-03-14 09:08:16.000;4;50.19
2023-07-23 10:15:19.000;1;36.12
2023-07-01 01:58:05.000;3;81.95
2023-08-15 21:19:37.000;6;63.14
2023-12-18 21:06:20.000;2;19.38
2023-08-23 11:49:57.000;3;19.51
2023-12-14 08:03:12.000;7;8.42
2023-02-15 17:06:36.000;5;22.42
2023-02-05 11:15:21.000;7;34.35
2023-08-01 20:36:49.000;1;57.44
2023-10-19 18:24:33.000;2;98.70
2023-02-03 12:25:52.000;5;21.56
2023-08-30 03:29:07.000;6;3.40
2023-10-12 21:09:29.000;3;2.83
2023-02-17 11:59:15.000;4;43.24
2023-11-02 19:41:43.000;6;72.82
2023-02-21 22:16:20.000;7;21.32
2023-07-10 11:08:10.000;2;34.29
2023-02-18 09:27:45.000;7;23.56
2023-09-29 18:36:20.000;6;13.39
2023-04-13 21:45:41.000;9;97.30
2023-12-15 21:42:57.000;9;64.51
2023-04-28 06:04:37.000;3;73.17
2023-02-24 00:46:30.000;6;84.12
2023-08-23 06:15:37.000;4;57.70
2023-01-30 09:01:40.000;6;51.90
2023-01-26 04:25:56.000;4;97.90
2023-11-11 20:35:20.000;4;24.02
2023-01-13 07:02:13.000;6;31.92
2023-10-03 00:03:35.000;2;92.82
2023-07-21 09:56:56.000;9;39.57
2023-09-18 10:41:25.000;5;57.56
2023-01-17 02:23:14.000;7;4.98
2023-08-29 14:36:22.000;8;13.94
2023-07-19 20:31:14.000;2;18.51
2023-01-17 11:16:59.000;5;39.90
2023-04-27 03:34:19.000;9;17.35
2023-02-12 03:09:28.000;8;90.89
2023-11-12 08:43:05.000;2;98.55
2023-11-14 12:30:16.000;6;26.09
2023-05-03 16:00:22.000;7;8.49
2023-11-23 13:17:33.000;1;21.03
2023-04-16 19:14:34.000;1;15.84
2023-05-16 18:19:09.000;6;27.85
2023-02-21 21:43:18.000;7;45.36
2023-08-29 03:23:29.000;5;6.77
2023-09-18 09:52:25.000;8;88.58
2023-06-27 19:18:45.000;4;59.18
2023-01-24 10:15:08.000;6;18.11
2023-12-19 13:57:10.000;1;23.16
2023-03-10 13:28:16.000;9;49.82
2023-06-12 13:55:49.000;5;25.54
2023-03-06 05:29:54.000;6;99.04
2023-12-09 11:17:45.000;3;99.46
2023-10-25 05:23:52.000;3;61.76
2023-06-11 10:20:06.000;4;34.89
2023-05-15 03:01:08.000;5;32.83
2023-07-04 01:15:29.000;7;77.76
2023-06-22 22:06:44.000;6;79.18
2023-08-11 17:01:45.000;5;41.28
2023-11-20 10:43:07.000;5;65.38
2023-10-28 12:14:20.000;3;37.72
2023-12-06 19:26:49.000;5;23.27
2023-02-03 23:46:00.000;2;22.16
2023-07-14 00:49:38.000;1;45.91
2023-10-08 06:50:03.000;3;19.07
2023-03-03 10:35:08.000;6;36.10
2023-02-17 17:25:46.000;1;56.31
2023-07-17 04:39:34.000;5;5.99
2023-11-04 06:52:22.000;1;99.70
2023-12-29 10:05:54.000;8;48.43
2023-11-04 01:22:21.000;1;76.99
2023-08-31 00:53:02.000;8;27.35
2023-10-21 10:15:44.000;7;20.72
2023-05-28 14:12:56.000;8;86.20
2023-08-28 17:15:40.000;2;2.22
2023-01-04 09:04:42.000;6;62.65
2023-08-14 06:13:49.000;5;4.99
2023-07-19 01:29:57.000;1;48.38
2023-02-13 09:12:48.000;6;46.23
2023-06-16 19:27:10.000;2;32.01
2023-02-15 13:25:49.000;9;89.26
2023-10-22 17:43:41.000;4;58.19
2023-12-12 05:34:37.000;6;11.05
2023-08-16 11:44:25.000;4;70.63
2023-05-31 11:12:19.000;6;25.70
2023-11-16 02:32:43.000;8;58.14
2023-08-20 02:06:45.000;7;36.35
2023-06-30 08:18:29.000;5;13.94
2023-01-22 23:08:57.000;3;25.17
2023-04-21 22:14:41.000;9;62.20
2023-03-30 20:36:45.000;1;30.11
2023-12-15 08:32:26.000;1;5.67
2023-09-18 06:29:55.000;1;17.21
2023-11-02 06:32:18.000;2;94.05
2023-02-16 15:41:42.000;4;20.45
2023-12-31 02:51:05.000;9;87.90
2023-05-03 04:52:43.000;9;32.87
2023-09-11 05:29:17.000;4;39.27
2023-12-05 07:04:22.000;1;86.60
2023-06-16 08:31:05.000;8;40.31
2023-10-01 06:09:21.000;3;84.58
2023-06-18 04:36:22.000;4;67.16
2023-08-28 07:05:51.000;9;42.73
2023-03-24 22:56:49.000;8;13.27
2023-01-15 14:59:17.000;9;77.79
2023-04-08 19:11:55.000;3;86.00
2023-11-14 02:50:43.000;4;91.60
2023-09-26 09:45:32.000;5;41.98
2023-06-20 18:14:49.000;9;6.27
2023-02-20 17:28:36.000;4;97.38
2023-01-04 17:15:14.000;1;67.57
2023-02-04 19:38:53.000;8;16.92
2023-01-25 22:07:57.000;7;39.52
2023-03-10 12:47:11.000;8;39.31
2023-01-22 15:09:54.000;4;87.68
2023-06-13 02:40:30.000;7;31.39
2023-10-24 21:09:14.000;8;52.44
2023-04-12 02:26:06.000;8;11.28
2023-08-02 11:13:01.000;6;75.13
2023-10-18 08:08:05.000;1;35.54
2023-03-02 11:36:20.000;6;68.66
2023-01-03 03:33:36.000;4;84.25
2023-08-13 07:43:09.000;2;74.68
2023-04-09 03:21:29.000;5;53.03
2023-05-07 05:57:36.000;5;75.73
2023-08-04 05:38:53.000;8;62.68
2023-02-04 23:49:16.000;7;84.12
2023-04-29 12:15:01.000;8;42.66
2023-03-01 07:14:46.000;7;76.45
2023-03-13 17:26:27.000;7;16.52
2023-09-19 06:24:32.000;8;15.62
2023-01-12 20:47:27.000;5;45.64
2023-05-12 04:29:27.000;3;29.66
2023-10-27 01:01:14.000;6;94.42
